,_id,_index,_score,_type,description,href,image,price,site,title,name,ram,memory,color,guarantee
160,581a3ae5a65b64283bd0144ed77a1c749452487b,scrapy,0,items,"[""Y7 Prime 2019 - 6.2\"" - 3 Go - 32 Go - Bleu - Garantie 1 An""]","[""https://www.jumia.com.tn/huawei-y7-prime-2019-6.2-3-go-32-go-bleu-garantie-1-an-180392.html""]","[""https://tn.jumia.is/kObCO1blOQmc8XpODpzim1UqYf8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/29/3081/1.jpg?3087""]","[""575 ""]",jumia,"[""Y7 Prime 2019 - 6.2\"" - 3 Go - 32 Go - Bleu - Garantie 1 An""]","[""Y7 Prime 2019 ", 3 Go , 32 Go , Bleu ," Garantie 1 An""]"
161,3647cdd66402f1e92550f42288d9279bf9592489,scrapy,0,items,"[""J2 Core - 5\"" - 1 Go - 8 Go - Gold - Garantie 1 An""]","[""https://www.jumia.com.tn/j2-core-1-go-8-go-5-gold-garantie-1-an-samsung-mpg512.html""]","[""https://tn.jumia.is/i9SUKPRzT5n-ID9jucRTz64D4D4=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/81/0771/1.jpg?4524""]","[""369 ""]",jumia,"[""J2 Core - 5\"" - 1 Go - 8 Go - Gold - Garantie 1 An""]","[""J2 Core ", 1 Go , 8 Go , Gold ," Garantie 1 An""]"
162,25387216c680a6dc51c469c47bbd4513f8c6093d,scrapy,0,items,"[""Y6 Prime 2019 - 6.09\"" - 2 Go - 32 Go - Noir - Garantie 1 an""]","[""https://www.jumia.com.tn/y6-prime-2019-6.09-2-go-32-go-noir-garantie-1-an-huawei-mpg2232.html""]","[""https://tn.jumia.is/lh9-PZ4-ZGvDmKY5W3QKTAINF-k=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/43/8471/1.jpg?9685""]","[""507 ""]",jumia,"[""Y6 Prime 2019 - 6.09\"" - 2 Go - 32 Go - Noir - Garantie 1 an""]","[""Y6 Prime 2019 ", 2 Go , 32 Go , Noir ," Garantie 1 an""]"
163,c4aa13555079981a80ababf39d6498549b19aeb0,scrapy,0,items,"[""Y7 prime 2018 - 5.99\"" - 3 Go - 32 Go - Gold - Garantie 1 An""]","[""https://www.jumia.com.tn/y7-prime-2018-3-go-32-go-5.99-gold-garantie-1-an-huawei-mpg1519.html""]","[""https://tn.jumia.is/C1uaywqh03xaB6OLM7Twh9dPPz0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/15/4621/1.jpg?4143""]","[""515 ""]",jumia,"[""Y7 prime 2018 - 5.99\"" - 3 Go - 32 Go - Gold - Garantie 1 An""]","[""Y7 prime 2018 ", 3 Go , 32 Go , Gold ," Garantie 1 An""]"
164,288da39daa5d7fd70f0ec383f3836d35cef50785,scrapy,0,items,"[""Y7 Prime 2018 - 5.99\"" - 3 Go - 32 Go - Gold - Garantie 1 an""]","[""https://www.jumia.com.tn/y7-prime-2018-3-go-32-go-4g-5.99-gold-garantie-1-an-huawei-mpg263.html""]","[""https://tn.jumia.is/6BdE0u7fnxLazox5cp5cELCXO_M=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/12/0731/1.jpg?0862""]","[""518 ""]",jumia,"[""Y7 Prime 2018 - 5.99\"" - 3 Go - 32 Go - Gold - Garantie 1 an""]","[""Y7 Prime 2018 ", 3 Go , 32 Go , Gold ," Garantie 1 an""]"
165,5b1d03e77103b2570818307bdc0f3c52292e7011,scrapy,0,items,"[""Y7 Prime 2018 - 5.99\"" - 3 Go - 32 Go - Noir - Garantie 1an + Abonnement ORYXO Iptv & Baguette Selfie ""]","[""https://www.jumia.com.tn/y7-prime-2018-ram-3go-rom-32go-5.9-noir-garantie-1an-huawei-mpg1520.html""]","[""https://tn.jumia.is/tni5c_y2DjTHvBNtA7MNx75QP_E=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/84/8901/1.jpg?2206""]","[""599 ""]",jumia,"[""Y7 Prime 2018 - 5.99\"" - 3 Go - 32 Go - Noir - Garantie 1an + Abonnement ORYXO Iptv & Baguette Selfie ""]","[""Y7 Prime 2018 ", 3 Go , 32 Go , Noir ," Garantie 1an + Abonnement ORYXO Iptv & Baguette Selfie ""]"
166,69b475806967a982ddedebdcbe1dabe18b20c5e7,scrapy,0,items,"[""Smart 2 - 5.5\"" - 1 Go - 16 Go - Rouge- Garantie 1 An""]","[""https://www.jumia.com.tn/infinix-smart-2-5.5-1-go-16-go-rouge-garantie-1-an-181978.html""]","[""https://tn.jumia.is/BhEbKAErdRgnCW07xxFYijR6kPg=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/87/9181/1.jpg?2586""]","[""299 ""]",jumia,"[""Smart 2 - 5.5\"" - 1 Go - 16 Go - Rouge- Garantie 1 An""]","[""Smart 2 ", 1 Go , 16 Go , Rouge," Garantie 1 An""]"
167,bf11ecec5aa02f2101fc82bef90e53aed1ad45bd,scrapy,0,items,"[""Galaxy A2 Core - 5\"" - 1 Go - 16 Go - Gold - Garantie 1 An""]","[""https://www.jumia.com.tn/samsung-galaxy-a2-core-5-1-go-16-go-gold-garantie-1-an-182013.html""]","[""https://tn.jumia.is/XAHpoMQ2j0wgmNghiBitojgpg8Y=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/31/0281/1.jpg?7986""]","[""339 ""]",jumia,"[""Galaxy A2 Core - 5\"" - 1 Go - 16 Go - Gold - Garantie 1 An""]","[""Galaxy A2 Core ", 1 Go , 16 Go , Gold ," Garantie 1 An""]"
168,9c3b093ec8c93d41f8a94f3b4bd3c853896cd85d,scrapy,0,items,"[""A5s - 6.2\"" - 3 Go - 32 Go - Rouge - Garantie 1 An""]","[""https://www.jumia.com.tn/oppo-a5s-6.2-3-go-32-go-rouge-garantie-1-an-182012.html""]","[""https://tn.jumia.is/kxeOyB6qhTYupNvMuSBwpb9QHmA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/21/0281/1.jpg?7989""]","[""539 ""]",jumia,"[""A5s - 6.2\"" - 3 Go - 32 Go - Rouge - Garantie 1 An""]","[""A5s ", 3 Go , 32 Go , Rouge ," Garantie 1 An""]"
169,d8daa0c3f3909e86d212818e8a24923440f5a04d,scrapy,0,items,"[""A5s  - 6.2\"" - 3 Go - 32 Go - Noir - Garantie 1 An""]","[""https://www.jumia.com.tn/oppo-a5s-6.2-3-go-32-go-noir-garantie-1-an-182011.html""]","[""https://tn.jumia.is/0ZQjgZnAM905dohzfTffoDuqYHI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/11/0281/1.jpg?7986""]","[""539 ""]",jumia,"[""A5s  - 6.2\"" - 3 Go - 32 Go - Noir - Garantie 1 An""]","[""A5s  ", 3 Go , 32 Go , Noir ," Garantie 1 An""]"
170,08aaa52e5616aaf1b5660b970e028a56bfc45066,scrapy,0,items,"[""Galaxy S10 - 6.1\"" - 8 Go - 128 Go - Blanc - Garantie 1 An""]","[""https://www.jumia.com.tn/samsung-galaxy-s10-6.1-8-go-128-go-blanc-garantie-1-an-182261.html""]","[""https://tn.jumia.is/BScySMb7DfkSIP5uSvRp2rlhfzM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/16/2281/1.jpg?6826""]","[""2 499 ""]",jumia,"[""Galaxy S10 - 6.1\"" - 8 Go - 128 Go - Blanc - Garantie 1 An""]","[""Galaxy S10 ", 8 Go , 128 Go , Blanc ," Garantie 1 An""]"
171,4b84f892511a1339db00e9c587dc27856830401c,scrapy,0,items,"[""Galaxy A2 Core - 5\"" - 1 Go - 16 Go - Bleu - Garantie 1 An""]","[""https://www.jumia.com.tn/samsung-galaxy-a2-core-5-1-go-16-go-bleu-garantie-1-an-175139.html""]","[""https://tn.jumia.is/HsuVXctbJI8W0dzPWLvvaEr3Mn4=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/93/1571/1.jpg?6703""]","[""345 ""]",jumia,"[""Galaxy A2 Core - 5\"" - 1 Go - 16 Go - Bleu - Garantie 1 An""]","[""Galaxy A2 Core ", 1 Go , 16 Go , Bleu ," Garantie 1 An""]"
172,99d8747fc1149fb39cb1ac509de4014941366464,scrapy,0,items,"[""A20 -  6.4\"" - 3 Go - 32 Go - Rouge - Garantie 1 An""]","[""https://www.jumia.com.tn/a20-6.4-3-go-32-go-rouge-garantie-1-an-samsung-galaxy-mpg4529.html""]","[""https://tn.jumia.is/B3M3L-cCXY2D5ObnjqlOpXu7xPY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/73/8471/1.jpg?9745""]","[""669 ""]",jumia,"[""A20 -  6.4\"" - 3 Go - 32 Go - Rouge - Garantie 1 An""]","[""A20 ", 3 Go , 32 Go , Rouge ," Garantie 1 An""]"
173,a5109cca3b32a6e69396af2137c892fcab5569fb,scrapy,0,items,"[""Z6 Mini 3G - 512Mo - 4Go - Gold - Garantie 1An""]","[""https://www.jumia.com.tn/leagoo-z6-mini-3g-512mo-4go-gold-garantie-1an-57986.html""]","[""https://tn.jumia.is/QLvaUbix00_WtC6oJZqH-Al_1ak=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/68/975/1.jpg?4188"",""https://tn.jumia.is/ii_kd-5uTLB33AHTWZsFouf70j0=/fit-in/60x60/filters:fill(white):sharpen(1,0,false):quality(100)/product/24/255/1.jpg?5003""]","[""135 ""]",jumia,"[""Z6 Mini 3G - 512Mo - 4Go - Gold - Garantie 1An""]","[""Z6 Mini 3G ", 512Mo , 4Go , Gold ," Garantie 1An""]"
174,c34c6c65b26c43e70cef977b45d448557ef6778b,scrapy,0,items,"[""iPhone 8 -  2 Go - 64 Go - 4.7\"" HD - Gold - Garantie 1 An""]","[""https://www.jumia.com.tn/apple-iphone-8-2-go-64-go-4.7-hd-gold-garantie-1-an-157777.html""]","[""https://tn.jumia.is/XnNqhCWz5AOHw-OJycojN3SVqAE=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/77/7751/1.jpg?8105""]","[""2 259 ""]",jumia,"[""iPhone 8 -  2 Go - 64 Go - 4.7\"" HD - Gold - Garantie 1 An""]","[""iPhone 8 ",  2 Go , 64 Go , Gold ," Garantie 1 An""]"
175,895ab6dbeb24e2f85ba0ed4dee0a38f1cf00f282,scrapy,0,items,"[""Galaxy S10e - 5.8\"" - 6 Go - 128 Go - Noir - Garantie 1 An""]","[""https://www.jumia.com.tn/samsung-galaxy-s10e-5.8-6-go-128-go-noir-garantie-1-an-144871.html""]","[""https://tn.jumia.is/KWx5BEviKr_qARZEJVyr-JO7Z8k=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/17/8441/1.jpg?8777""]","[""2 899 ""]",jumia,"[""Galaxy S10e - 5.8\"" - 6 Go - 128 Go - Noir - Garantie 1 An""]","[""Galaxy S10e ", 6 Go , 128 Go , Noir ," Garantie 1 An""]"
176,75ad61806b169c467737cf23c6b1bd4c5efea9a9,scrapy,0,items,"[""iPhone XS - 5.8\"" - 4 Go - 64Go - Silver- Garantie 1 An""]","[""https://www.jumia.com.tn/apple-iphone-xs-5.8-4-go-64go-silver-garantie-1-an-178915.html""]","[""https://tn.jumia.is/Zsjs03ZJNRAW9vwVzh8uXxVumBk=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/51/9871/1.jpg?0911""]","[""3 299 ""]",jumia,"[""iPhone XS - 5.8\"" - 4 Go - 64Go - Silver- Garantie 1 An""]","[""iPhone XS ", 4 Go , 64Go , Silver," Garantie 1 An""]"
177,86e312ee74d69deb80ddc2a6023c6a1ef3810f08,scrapy,0,items,"[""Pasito - 3.94'' - 64 Mo - 64 Mo - Double Sim - Noir - Garantie 1 An""]","[""https://www.jumia.com.tn/evertek-pasito-3.94-64-mo-64-mo-double-sim-noir-garantie-1-an-141229.html""]","[""https://tn.jumia.is/_qSp7ZzRNMOQaRowv9WG_s_Jppw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/92/2141/1.jpg?7030""]","[""108 ""]",jumia,"[""Pasito - 3.94'' - 64 Mo - 64 Mo - Double Sim - Noir - Garantie 1 An""]","[""Pasito ", 64 Mo , 64 Mo , Noir ," Garantie 1 An""]"
178,bf93b433ce8a3d8fd018471772229294462a1e53,scrapy,0,items,"[""Y9 2019 - 6.5\"" - 4 Go - 64 Go - Noir - Garantie 1 an""]","[""https://www.jumia.com.tn/huawei-y9-2019-6.5-4-go-64-go-noir-garantie-1-an-182622.html""]","[""https://tn.jumia.is/7ORJBEVTbHC0R5CqV2ap-5yu7TI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/22/6281/1.jpg?3465""]","[""658 ""]",jumia,"[""Y9 2019 - 6.5\"" - 4 Go - 64 Go - Noir - Garantie 1 an""]","[""Y9 2019 ", 4 Go , 64 Go , Noir ," Garantie 1 an""]"
179,f74ff17e332ee660c43fd862371bc4aad57726bd,scrapy,0,items,"[""Y9 Prime 2019 - 6.59 \"" - 128 Go - 4 Go - Bleu Saphir - Garantie 1 An""]","[""https://www.jumia.com.tn/huawei-y9-prime-2019-6.59-128-go-4-go-bleu-saphir-garantie-1-an-180172.html""]","[""https://tn.jumia.is/AdTIK2UUs1YbQESyon-owg9Awbc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/27/1081/1.jpg?9664""]","[""797 ""]",jumia,"[""Y9 Prime 2019 - 6.59 \"" - 128 Go - 4 Go - Bleu Saphir - Garantie 1 An""]","[""Y9 Prime 2019 ", 128 Go , 4 Go , Bleu Saphir ," Garantie 1 An""]"
180,e2e6dbcd4d1ee0d7723739e633d6efd1c19b85f3,scrapy,0,items,"[""Z9 - 5\"" - 1 Go - 16 Go - Noir - Garantie 1 An + Baguette selfie""]","[""https://www.jumia.com.tn/leagoo-z9-5-1-go-16-go-noir-garantie-1-an-baguette-selfie-150372.html""]","[""https://tn.jumia.is/uHdFM7EOoLIi3EopV7dGWOlJsQo=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/27/3051/1.jpg?3425""]","[""190 ""]",jumia,"[""Z9 - 5\"" - 1 Go - 16 Go - Noir - Garantie 1 An + Baguette selfie""]","[""Z9 ", 1 Go , 16 Go , Noir ," Garantie 1 An + Baguette selfie""]"
181,106150b7a7c034b394e7c7bc4d7cbdad8c610f06,scrapy,0,items,"[""Y9 Prime 2019 - 6.59 \"" - 4 Go - 128 Go - Midnight Black - Garantie 1 an""]","[""https://www.jumia.com.tn/huawei-y9-prime-2019-6.59-4-go-128-go-midnight-black-garantie-1-an-180171.html""]","[""https://tn.jumia.is/hJhfRhELWMXxt-dkgWMzopffFYU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/17/1081/1.jpg?9664""]","[""819 ""]",jumia,"[""Y9 Prime 2019 - 6.59 \"" - 4 Go - 128 Go - Midnight Black - Garantie 1 an""]","[""Y9 Prime 2019 ", 4 Go , 128 Go , Midnight Black ," Garantie 1 an""]"
182,86508da841371c12728ff9819f6fa53bca81abe6,scrapy,0,items,"[""F9 - 6.3\"" - 4 Go - 64 Go - Violet - Garantie 1 An""]","[""https://www.jumia.com.tn/f9-6.3-4-go-64-go-violet-garantie-1-an-oppo-mpg2780.html""]","[""https://tn.jumia.is/O7yHVbj-Uivt15M1Ua3fYl0JqQ0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/37/2951/1.jpg?5779""]","[""789 ""]",jumia,"[""F9 - 6.3\"" - 4 Go - 64 Go - Violet - Garantie 1 An""]","[""F9 ", 4 Go , 64 Go , Violet ," Garantie 1 An""]"
183,18f1f2e3398a6ffc5517a66f0b9a55a7a1a81548,scrapy,0,items,"[""A1k - 6.1\"" - 2 Go - 32 Go - Noir - Garantie 1 An""]","[""https://www.jumia.com.tn/a1k-6.1-2-go-32-go-noir-garantie-1-an-oppo-mpg3821.html""]","[""https://tn.jumia.is/etndKaoQ7qO24LuP-WpeM1aF6rw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/05/0071/1.jpg?3764""]","[""369 ""]",jumia,"[""A1k - 6.1\"" - 2 Go - 32 Go - Noir - Garantie 1 An""]","[""A1k ", 2 Go , 32 Go , Noir ," Garantie 1 An""]"
184,33921de4a1a426e7fb10ae0f34d73f37ca9778b5,scrapy,0,items,"[""F11 pro - 6.5\"" - 6 Go - 128 Go - Thunder noir - Garantie 1 an""]","[""https://www.jumia.com.tn/oppo-f11-pro-6.5-6-go-128-go-thunder-noir-garantie-1-an-179141.html""]","[""https://tn.jumia.is/-78CAt7HP6na2X1RTZMiZ1qYHoI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/14/1971/1.jpg?6011""]","[""1 100 ""]",jumia,"[""F11 pro - 6.5\"" - 6 Go - 128 Go - Thunder noir - Garantie 1 an""]","[""F11 pro ", 6 Go , 128 Go , Thunder noir ," Garantie 1 an""]"
185,d34d87b0076d72a15bd76bbd206cb88cea5113f2,scrapy,0,items,"[""P30 Lite - 4Go - 128 Go - Blanc - Garantie 1 An""]","[""https://www.jumia.com.tn/p30-lite-4go-128-go-blanc-garantie-1-an-huawei-mpg3673.html""]","[""https://tn.jumia.is/bvZqVP0CNLxpFvkqm0nbas-Y44c=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/05/6351/1.jpg?6528""]","[""899 ""]",jumia,"[""P30 Lite - 4Go - 128 Go - Blanc - Garantie 1 An""]","[""P30 Lite ", 4Go , 128 Go , Blanc ," Garantie 1 An""]"
186,7dd69f0c533a79da118e280b94a4b82b479108ff,scrapy,0,items,"[""A7010 - 5.5\"" - 2 Go - 32 Go - Garantie 1 an""]","[""https://www.jumia.com.tn/lenovo-a7010-5.5-2-go-32-go-garantie-1-an-152905.html""]","[""https://tn.jumia.is/CCFvSuyPQZkOBQQ6DnJeR2TPcxQ=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/50/9251/1.jpg?7623""]","[""589 ""]",jumia,"[""A7010 - 5.5\"" - 2 Go - 32 Go - Garantie 1 an""]","[""A7010 ", 2 Go , 32 Go ,," Garantie 1 an""]"
187,8a0ec04aa3c3ae44b49878d1d99b51d78b9bc128,scrapy,0,items,"[""A1k - 6.1\"" - 2 Go - 32 Go - Rouge - Garantie 1 An""]","[""https://www.jumia.com.tn/a1k-6.1-2-go-32-go-rouge-garantie-1-an-oppo-mpg4137.html""]","[""https://tn.jumia.is/udVVk8SQ3ehhndKojHhdWnR-4hw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/80/8271/1.jpg?3085""]","[""379 ""]",jumia,"[""A1k - 6.1\"" - 2 Go - 32 Go - Rouge - Garantie 1 An""]","[""A1k ", 2 Go , 32 Go , Rouge ," Garantie 1 An""]"
188,80273b2ced49eec9bf400c225b9ca52d4c3cc4a5,scrapy,0,items,"[""Vyper - Ecran  5.4\"" - RAM 1 Go - Stockage 8 Go - Blanc - Carte mémoire 16 GO classe 10 Platinet - Garantie 1 An""]","[""https://www.jumia.com.tn/lp-vyper-ecran-5.4-ram-1-go-stockage-8-go-blanc-carte-memoire-16-go-classe-10-platinet-garantie-1-an-173105.html""]","[""https://tn.jumia.is/_y6fjx1v0z8DOavYY3qlLd5tB3U=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/50/1371/1.jpg?6496""]","[""219 ""]",jumia,"[""Vyper - Ecran  5.4\"" - RAM 1 Go - Stockage 8 Go - Blanc - Carte mémoire 16 GO classe 10 Platinet - Garantie 1 An""]","[""Vyper ", RAM 1 Go , Stockage 8 Go , Blanc ," Garantie 1 An""]"
189,1f4cdbf0fd06402c0e9ed7d039ab90279ecc1368,scrapy,0,items,"[""Y5 2019 - 5.71\"" - 2 Go - 32 Go - Brown - Garantie 1 An""]","[""https://www.jumia.com.tn/huawei-y5-2019-5.71-2-go-32-go-brown-garantie-1-an-172837.html""]","[""https://tn.jumia.is/ZUlCpB3xc4LVSdXyz4B9GfJDoh8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/73/8271/1.jpg?4540""]","[""399 ""]",jumia,"[""Y5 2019 - 5.71\"" - 2 Go - 32 Go - Brown - Garantie 1 An""]","[""Y5 2019 ", 2 Go , 32 Go , Brown ," Garantie 1 An""]"
190,575f5836200e81f6b05cd0c84ecd584c8402a174,scrapy,0,items,"[""Z6 Mini - 4\"" - 512 Mo - 4 Go - Noir - Garantie 1 an""]","[""https://www.jumia.com.tn/leagoo-z6-mini-4-512-mo-4-go-noir-garantie-1-an-114073.html""]","[""https://tn.jumia.is/wSwK7BInrDsJCfiUdOHR5jlxQnw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/37/0411/1.jpg?2405""]","[""125 ""]",jumia,"[""Z6 Mini - 4\"" - 512 Mo - 4 Go - Noir - Garantie 1 an""]","[""Z6 Mini ", 512 Mo , 4 Go , Noir ," Garantie 1 an""]"
191,9c206523ae536349742f30e468235c94f22b59a0,scrapy,0,items,"[""F11 pro - 6.5\"" - 6 Go - 128 Go - Thunder noir - Garantie 1 an -""]","[""https://www.jumia.com.tn/f11-pro-6.5-6-go-128-go-thunder-noir-garantie-1-an-oppo-mpg4662.html""]","[""https://tn.jumia.is/cWj2-gf5U9Iyy8ObU-jLpizauT8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/79/5571/1.jpg?7094""]","[""1 099 ""]",jumia,"[""F11 pro - 6.5\"" - 6 Go - 128 Go - Thunder noir - Garantie 1 an -""]","[""F11 pro ", 6 Go , 128 Go , Thunder noir , Garantie 1 an 
192,a76a1e5b6b5235a584a8ba6f965ea96db7c2839c,scrapy,0,items,"[""P30 Lite - 6.15\"" -  4 Go - 128 Go - Bleu - Garantie 1 An""]","[""https://www.jumia.com.tn/p30-lite-6.15-4-go-128-go-bleu-garantie-1-an-huawei-mpg3032.html""]","[""https://tn.jumia.is/75gxtnwx7AbCHl6FFnsR8h8uL5U=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/64/1371/1.jpg?8028""]","[""849 ""]",jumia,"[""P30 Lite - 6.15\"" -  4 Go - 128 Go - Bleu - Garantie 1 An""]","[""P30 Lite ",  4 Go , 128 Go , Bleu ," Garantie 1 An""]"
193,ac7f924e4009f1553703fd45a4344a3335ba6d58,scrapy,0,items,"[""P30 Lite - 6.15\"" - 4 Go - 128 Go - Noir - Garantie 1 An""]","[""https://www.jumia.com.tn/p30-lite-6.15-4-go-128-go-noir-garantie-1-an-huawei-mpg3034.html""]","[""https://tn.jumia.is/CpoLcZbKXjL29ApWAlz3iZrChvI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/43/2471/1.jpg?6304""]","[""849 ""]",jumia,"[""P30 Lite - 6.15\"" - 4 Go - 128 Go - Noir - Garantie 1 An""]","[""P30 Lite ", 4 Go , 128 Go , Noir ," Garantie 1 An""]"
194,d667234f4d57aca98d632d83f9ede78f0619d70c,scrapy,0,items,"[""F11 - 6.5\"" - 6 Go - 64 Go - Purple - Garantie 1 An""]","[""https://www.jumia.com.tn/oppo-f11-6.5-6-go-64-go-purple-garantie-1-an-174350.html""]","[""https://tn.jumia.is/Ctnsh0BcvsR8GmZkepMvH5PYP1w=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/05/3471/1.jpg?3924""]","[""885 ""]",jumia,"[""F11 - 6.5\"" - 6 Go - 64 Go - Purple - Garantie 1 An""]","[""F11 ", 6 Go , 64 Go , Purple ," Garantie 1 An""]"
195,7b95bf54a1cb3e2fcbc8694373d7ae2b003842a0,scrapy,0,items,"[""1 Plus - 5.45\"" - 1 Go - 8 Go - Noir - Garantie 1 an""]","[""https://www.jumia.com.tn/1-plus-5.45-1-go-8-go-noir-garantie-1-an-nokia-mpg2602.html""]","[""https://tn.jumia.is/-brc-txrzoSe-FtKscz3NMSAQEQ=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/90/0941/1.jpg?2626""]","[""359 ""]",jumia,"[""1 Plus - 5.45\"" - 1 Go - 8 Go - Noir - Garantie 1 an""]","[""1 Plus ", 1 Go , 8 Go , Noir ," Garantie 1 an""]"
196,6f772c59167c2e5797799ac48505863200d36394,scrapy,0,items,"[""1 Plus - 5.45\"" - 1 Go - 8 Go - Rouge - Garantie 1 An""]","[""https://www.jumia.com.tn/1-plus-5.45-1-go-8-go-rouge-garantie-1-an-nokia-mpg3055.html""]","[""https://tn.jumia.is/tFRCHMNniGvrmCibgd0enEmy0iA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/70/0941/1.jpg?2626""]","[""359 ""]",jumia,"[""1 Plus - 5.45\"" - 1 Go - 8 Go - Rouge - Garantie 1 An""]","[""1 Plus ", 1 Go , 8 Go , Rouge ," Garantie 1 An""]"
197,8f1cd5044ea006b47f5083d6b5ce51f7d926ff7b,scrapy,0,items,"[""1 Plus -  5.45\"" - 1 Go - 8 Go - Bleu - Garantie 1 An""]","[""https://www.jumia.com.tn/1-plus-5.45-1-go-8-go-bleu-garantie-1-an-nokia-mpg2779.html""]","[""https://tn.jumia.is/tOrZHZo-yyu3Rrd0HtlyboOmS2Y=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/80/0941/1.jpg?2626""]","[""359 ""]",jumia,"[""1 Plus -  5.45\"" - 1 Go - 8 Go - Bleu - Garantie 1 An""]","[""1 Plus ", 1 Go , 8 Go , Bleu ," Garantie 1 An""]"
198,a2be19e0e5ff668a8a5e7dcf6b63fd179961dafb,scrapy,0,items,"[""CleverJOY S40 - 512Mo - 4Go - Blanc - Garantie 1 an""]","[""https://www.jumia.com.tn/amoi-cleverjoy-s40-512mo-4go-blanc-garantie-1-an-8246.html""]","[""https://tn.jumia.is/xA2IvaUOJIrltkPGqFVBwpc4oKg=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/64/28/1.jpg?0643""]","[""149 ""]",jumia,"[""CleverJOY S40 - 512Mo - 4Go - Blanc - Garantie 1 an""]","[""CleverJOY S40 ", 512Mo , 4Go , Blanc ," Garantie 1 an""]"
